# x, y, z
-2.251834407782400682e-02 -8.264439684301329303e-03 -7.254307582635690331e-03
2.767922806223144239e-02 2.945149117658897586e-02 -1.156420554672527579e-01
1.160840982123708710e-02 -4.973603431218762139e-03 4.789595968281076636e-03
1.754555719971124736e-02 -2.204827397094651347e-03 -5.822837304483048648e-02
-1.978563369519684145e-02 1.854433083053710907e-02 4.636036397546834664e-02
-2.680884271093337406e-02 6.095878792095221765e-03 -1.479644595373391103e-01
-1.911152158079354457e-02 -2.796425614467573303e-02 -4.045116742898528794e-02
-1.376470771668895920e-02 8.622059619446490256e-03 7.318211608035955773e-02
-2.439277576863664934e-02 2.465464974217440597e-02 -7.672544807903559916e-02
-9.939489766094662671e-03 -2.992113087934178406e-02 -1.266706510298750976e-01
2.636340598271912430e-02 -7.570848305458503791e-03 -6.673983849317120798e-02
3.055460894029977253e-02 2.547123254143641990e-02 5.229897877417356844e-02
4.359513981948030803e-02 9.681377780024948837e-03 -5.207684066779610238e-02
7.959981755137740186e-03 2.689605438908271307e-02 1.265043426130027862e-02
6.519661069410981682e-03 -4.210358621656114242e-02 -8.372839829676244350e-03
2.319622615773112018e-02 3.551011791587940780e-02 -1.516319662304709860e-02
1.408709758623474632e-02 -1.674609855979052389e-02 5.347422798923373577e-02
-7.156217218116070651e-03 -3.628198822083130576e-02 -1.125819798679551509e-01
-4.719779099267399324e-03 1.046316565829239625e-02 -1.766304430688189417e-02
2.810642256103874220e-02 -1.212095904748061899e-02 -9.479860551027316506e-02
8.006021354411909860e-03 -1.866484873920064421e-03 -4.679158872654609613e-02
3.180788714604387141e-02 1.887250476287818252e-02 -3.858124942765904508e-02
-2.762171887744514776e-02 -1.740362598333063809e-02 7.083462641242975824e-03
-2.633490077762859136e-02 1.988415333928404347e-02 8.583787581279578305e-02
1.243369856284666302e-04 2.890179873260334542e-02 -1.086235432387464839e-01
-3.751249442345586105e-02 -1.185668447441010596e-02 -1.131929313061491166e-01
1.688474167275084287e-02 -2.365428738526229729e-02 -3.397844875783172930e-02
-9.868378887918876144e-03 -2.402252249659168545e-02 5.855969322635582591e-02
-3.715302117922324177e-02 2.495839144259116502e-02 7.519847830058976057e-03
1.275838523633205518e-02 4.196397760215854478e-02 4.970522272250688101e-02
-2.949399828796364555e-03 -2.632543912398128613e-03 -1.601260499369583090e-01
-3.301296723528665544e-02 -1.037416985857286811e-02 -1.154498673535280101e-01
-4.205799284707209540e-02 2.087016185023952627e-02 2.703719778608482116e-02
-2.466347928420199731e-02 -4.211847710948118939e-02 -3.636863686074386787e-02
1.246956163719024208e-02 -3.328388020357386096e-02 -1.149729439266186648e-01
-6.061692457568625819e-03 -3.474284554804460412e-02 1.185859169252455499e-02
2.397120804903321578e-02 2.834180813652094344e-02 9.104201054916678110e-03
8.743781826272825283e-03 3.644409114911763975e-02 -4.897890974845671430e-02
-3.964189962140585166e-02 8.289932135508163574e-03 -5.762946845021807429e-02
-3.593047560023088227e-02 -4.323940552790336150e-03 -1.377597121280455528e-01
2.126633034974777237e-02 2.407071135297526518e-02 4.278451017678389957e-03
-1.517090472815950690e-03 -2.171498373666259831e-03 -1.224971988097730002e-01
-6.466060990026909448e-03 -2.979819120082601372e-02 4.129334474421050838e-02
8.344723184687157999e-03 -2.919069467201891935e-02 -1.340201153708672210e-01
-3.079240856424714928e-02 7.914565036838372772e-03 -1.195497832505600516e-01
-6.156588340237995061e-03 -5.689967110842633451e-03 -1.902550939438699684e-01
-3.630283486186854786e-02 -1.021478059322882340e-02 5.296192944236902123e-02
1.566647990570234350e-03 -1.803831452625285353e-02 -1.048732882784638304e-01
1.027504466983474550e-02 3.769484313256047520e-02 -8.515840417158743181e-02
-2.851576477257935019e-02 -4.204669622388460502e-03 2.989214963265962241e-02
-1.041913849017703404e-02 -3.189278642149253728e-03 -6.294965744291268483e-02
-4.541410485356149607e-02 -1.435664677629474965e-02 2.741727302879837930e-02
3.518895003801271459e-02 2.328590681075231109e-02 9.479504451057561842e-02
-5.872584237749555423e-03 -8.384937676343590801e-03 1.692756348680323764e-01
2.056967872387398255e-02 -1.919131006981826385e-04 -4.041683275055563823e-02
2.971396452254353171e-03 7.534622853215000755e-03 -1.248663374727963654e-01
-1.600911034389293063e-04 3.354936858931730631e-02 2.867592788426167119e-02
1.332956334622355937e-02 1.236613333173375989e-02 1.620614338670753884e-01
5.496000874453966503e-04 -3.302298721673951887e-02 1.255617981085774548e-01
-1.573491554440882220e-02 2.516792493632519223e-02 -6.313849220248617111e-02
-3.817986594732766109e-02 -9.076298618506405819e-03 2.663295685842990285e-02
-4.961547054703269871e-03 -4.467583056057030516e-02 9.891171399208675483e-03
-3.817914998832761236e-03 -5.799289238916960007e-03 4.381470549820008081e-02
6.005049559858275775e-04 -3.381817493845751255e-02 6.811268835872088222e-03
2.474501894324194345e-02 1.664603673108338774e-03 -1.583472667619464230e-02
3.935639112031481639e-03 2.568010674354294365e-02 9.777920758776152688e-02
4.958982787650993707e-03 -2.374862518841759987e-02 -5.993669273587878127e-03
2.318837232351705826e-03 2.200987490306094765e-02 -9.290568410864623317e-02
-8.897666785378476051e-03 1.243677028823156686e-02 1.695468068727396527e-01
3.331351253340944507e-02 -3.691329428839840165e-02 7.912973197606342976e-03
2.836067037177082695e-02 9.186245503393390341e-03 -1.231924042078247350e-02
4.842312999879045537e-03 -1.186557315332341725e-02 1.674450612038483333e-01
3.059805495469358760e-02 -2.363755325593786677e-02 3.391319663955668067e-03
3.206294402658690923e-02 2.818033552061398675e-02 -7.143961898856531628e-03
-2.199736068593060104e-02 -1.553605049595309200e-02 7.007251575168406410e-02
1.645077249508995754e-02 -3.451576026172705619e-02 1.634955255494047882e-02
-1.030697096360435596e-03 -4.377453045103649881e-02 -5.335046642927239458e-02
-1.966113586859810983e-02 3.956041591688137099e-02 -5.722400946193256788e-02
-1.595747761132391626e-02 -2.938057852913004975e-02 1.443777578347300028e-01
-4.481682829564320736e-02 1.846092913442921174e-02 2.434945043668258757e-02
-2.523136242176185484e-02 2.024141339752464838e-02 2.950517723014954921e-02
1.873227189597089989e-02 -3.344542858579973438e-02 -1.181823024152848234e-01
2.143426687832100316e-02 -2.048088539556118179e-02 -6.732687782058137393e-02
1.593501391087531402e-02 1.673246472764304202e-02 1.603399405178836945e-01
2.375391978726304476e-02 -2.815140635352667009e-02 -1.285948910903759734e-01
1.053307382949347781e-02 2.323262778905098302e-02 -1.667762391673970057e-01
-4.537485576671043686e-02 2.044141172729960557e-02 -1.590996146968500988e-02
-3.086050393147120666e-02 -1.286108905904536671e-02 1.338944012147976481e-01
-1.264016580039810725e-02 1.428504867804312843e-02 8.060273906462006588e-02
7.208280117499581315e-03 -3.241166238389863591e-03 8.214663291156280855e-02
-2.135396844629094265e-02 5.013806032212937171e-03 7.237895049561673955e-02
1.003481316078030580e-02 1.073299574698777237e-02 -1.185522352916508898e-01
-1.702601405379077643e-02 3.160585959157255487e-02 -7.978118577779183540e-02
2.550781428218652173e-03 -2.226510318463333082e-02 -8.043186263449157714e-02
6.705222260447923910e-03 2.555705344591562359e-02 7.129200659868668855e-02
-7.956010076012329582e-03 4.224700838090592048e-02 -2.715711835539228597e-02
-1.848094386835313213e-02 -4.280742321446397158e-02 4.813456472912028966e-02
-4.224776543885277492e-03 -2.400319531710866372e-02 -1.383411988463730813e-01
6.224611515606211058e-03 -1.458280450836343424e-02 -1.720756256593919398e-01
4.469711781608418782e-02 1.567599284788217390e-02 -2.572104162445320100e-02
3.498906351401755155e-02 -2.997229121327260604e-02 -1.419729951550882142e-02
1.569880412105387549e-02 -2.723611729668575301e-02 7.419013794279076535e-02
-1.920167648434251140e-02 -3.363056990293577381e-02 -2.910070843388726236e-02
5.935082097896747511e-03 -9.134700615175385613e-04 3.721567234773170973e-02
-7.569699019442238663e-03 -7.802458086947489102e-03 4.270459311406633873e-02
-7.872770125709587993e-03 7.945098576838848653e-03 -6.065130297678603122e-02
1.231549118869879923e-02 2.773405061464423449e-02 -6.872248961505260899e-03
6.654248167324016382e-03 2.540455838592283952e-02 1.452514537895657210e-01
1.016070657825278445e-02 -4.387446267080098716e-02 6.982444655260294786e-02
1.711548219338185437e-03 -2.985021673277617194e-02 1.322636593905115732e-01
-6.862469574604921317e-04 -2.752811381919293560e-02 -1.552513937467343563e-01
-2.508533003590390775e-02 1.125178717287216197e-02 9.288886441807269259e-03
2.729525667624307581e-02 2.553310278753502527e-02 -4.113598995709027289e-02
-9.749839740036998423e-03 3.488884535275390414e-02 -1.314784187773044566e-01
-1.756027109708674025e-02 -3.188687762432394768e-02 -7.364609655531306753e-02
3.184987879937263566e-02 9.623697719886151192e-03 2.494114504925906695e-02
1.988301144138484439e-02 1.191393576789464420e-02 1.254842185836685109e-01
2.774845563023415479e-02 3.290575995994164671e-02 -6.024529867085817725e-02
3.334811211647189383e-02 2.387468562699390437e-02 -5.812323061741471453e-02
-3.806811279125550153e-04 2.900337443253374684e-02 6.295202895153907685e-02
-1.578554219745710238e-02 1.100804623005672417e-02 1.659026558392284467e-01
-2.357469443480066096e-02 -3.180708509950196800e-02 6.661623885353662455e-02
-2.389338410846212485e-03 -3.522426830227167599e-02 -1.071001970359976296e-01
-1.775446339236259191e-02 -3.217902773427809560e-03 -4.942593538924608398e-02
-6.628424266069085982e-03 7.610508346138635319e-03 1.605157485675696716e-01
4.503622884271615834e-02 -1.135971098702683903e-02 -6.952826494461254725e-02
-2.401878579770249170e-02 -8.303507016350899703e-03 -1.506683747425686393e-01
-4.108753058785434564e-03 1.271895872380209361e-02 -6.842266079522704714e-02
-1.577607441032078013e-03 3.186171088142623897e-02 5.345861086494445996e-02
8.253816637057992053e-03 -3.983653369378369058e-02 9.681352845922566730e-02
2.782899946278950126e-02 -2.777947763302832801e-02 1.008575531668180203e-01
-2.768714294025177713e-02 -1.817103573663825938e-02 -1.309267526869843656e-01
2.165607712569671273e-02 1.714850059076780675e-02 -6.717134554732108465e-02
-2.924425154190951268e-02 8.164635672265243421e-03 7.525549585663945940e-02
-1.658308089052516407e-02 1.317609702350955661e-02 1.337501651905699807e-01
-3.708924745719004937e-03 2.783403493653561350e-02 4.641782368716600160e-02
8.316134808537508846e-03 -1.220953823951025780e-02 2.136814000486462334e-02
1.931519163267848838e-02 8.157635257853622021e-03 2.080417224042058200e-02
-1.595153547046138445e-02 2.925534094569886071e-02 1.340643674232620819e-01
1.920518305498693928e-02 -1.030341295249028420e-02 -9.181406417836888989e-02
-2.618449245282613788e-02 4.081805040629872539e-02 -1.510191938226210055e-02
-2.389327527281772875e-02 2.964993804487835172e-02 -7.457437172002985559e-02
3.779957957347206826e-02 1.084735455323027759e-02 3.840272485682018344e-02
1.910853156354143725e-02 1.665723889211366895e-03 1.484110630470868442e-01
4.987569577510527971e-03 -2.742640201930008487e-02 1.438542805683518389e-01
-1.802699895111983461e-02 3.113593769518648371e-02 -6.750397472212982253e-02
-2.960001872106543530e-02 2.781719368689605960e-03 6.801129279778772574e-02
4.225097242116226948e-02 -8.242672122696010836e-03 -1.384770935474110079e-03
8.505920198706288550e-04 -2.117438805627404677e-02 2.411534572866025350e-02
1.824810934722669725e-02 1.829052870686756482e-02 -1.381137574824446157e-01
2.535762450776034294e-02 3.087874281085162959e-02 -1.100164259138874528e-01
3.251152286477675818e-02 -3.164199458557902245e-02 -4.275721167369517239e-02
-1.364310472934665043e-02 -2.747830063917027985e-02 1.345513299207209135e-01
2.767159273045285972e-02 2.625783595224280911e-02 1.897370876533858650e-02
2.236020370200643079e-02 1.082455582007339767e-02 -1.058283261334631159e-01
-2.440822717548925616e-02 -5.474138635457772260e-03 7.240907727331164466e-03
3.188280381840626759e-03 -1.403868539105984463e-02 5.693964968074741173e-02
1.462324011814604245e-02 -2.440621426761844029e-02 6.434211074073829806e-02
7.184953337021908644e-03 3.096309443727211785e-02 5.218838320537349217e-03
-1.419255618768123367e-02 3.773857678618188632e-02 -4.090395105875627157e-02
-1.152570670644545957e-02 3.998626751322447749e-04 -6.856294784165041512e-02
3.522263147444401610e-02 1.078768391651765274e-02 -3.299395989612415037e-02
-2.704571968425755271e-02 -3.213896250624238837e-02 -9.698627823411397342e-02
8.140152363351553164e-03 1.228371852688702609e-02 -1.725948670689616271e-01
-4.679621106716197465e-02 1.177251954897992267e-02 4.614280490231539855e-02
2.776977554344178464e-02 -4.121012065704696831e-02 -6.666067709201652612e-03
1.421125342853926101e-03 -3.071240436249093875e-02 1.494371288712029733e-01
-1.904777289157733033e-02 -4.547687493385642321e-02 9.776699492374483005e-03
-1.611634868364946252e-02 -1.385635984578929836e-02 1.644129590569988197e-01
-1.135804449168924604e-02 -1.244844055196476368e-02 -6.624069749306600585e-02
3.070087052796793489e-02 1.821919500780119425e-02 1.363961055043670101e-01
2.316579790511754527e-02 -3.557512710109668463e-02 2.937550349060114030e-02
2.802345457665000872e-02 -1.782013621762069261e-02 1.422889216696563430e-01
1.036923569248357577e-03 -1.466133144188096031e-02 4.335128858054581452e-02
-2.624685729767996245e-02 2.385276877313082314e-02 1.619541017156295171e-02
3.057094530757043654e-02 2.068169302276630719e-02 -1.341904600850011009e-01
2.728694197540599414e-02 2.798184818096853890e-02 2.690189196775570959e-02
3.985916545201171474e-02 1.836851713407218131e-02 1.096608689043860642e-02
-7.367339855287160198e-03 1.950475099295394255e-02 9.283852341195057700e-02
6.216006783664644944e-03 -2.303710767849327656e-02 1.321653906958279168e-01
-2.967695103115713245e-04 -4.464408287133292842e-04 -2.808663494184596154e-02
4.155882781268367687e-02 1.013816508871107948e-02 -8.269980161939541330e-02
2.767932007836468745e-03 -1.655623201921085919e-02 -7.470031228981056926e-02
1.617416779378191144e-02 -1.966973249438518090e-02 1.312170661447457642e-01
-2.022590084836563967e-02 -2.084136481681099495e-02 -1.186841062048352990e-01
-7.733877694935002885e-03 -4.459335753355782306e-02 4.244377946573450744e-02
-2.018078876785757772e-02 1.216521803393620822e-02 8.617312233122327234e-03
-1.901679586663978724e-02 2.207897472456719218e-02 -1.105952933418082873e-01
2.496939123211401601e-02 3.524378700757679851e-04 -1.022833829096608665e-01
-4.233372720427858865e-02 5.451529386468732113e-03 -2.667210110590073624e-02
-3.629268053717665116e-02 -1.906688282601291459e-02 7.968609540543847292e-02
-2.909802052869757405e-02 1.070397971004475235e-03 9.974345920258426146e-02
1.493532629220115787e-02 -3.270002659233150338e-02 1.073545153590825807e-01
8.851145532516830478e-03 -8.938796297420624091e-04 -1.886577969903474594e-02
2.347794113247907155e-02 -1.914932798602497419e-02 1.308978308201604601e-01
3.550181867314371881e-02 -2.296172525545508991e-02 3.920635959344921651e-02
-1.829958600193933721e-02 -1.972764210318913095e-02 6.531698824817096412e-03
-2.370127568994776987e-02 -1.349838575744053207e-02 -6.784244946761205930e-02
1.698067059344278082e-02 -4.100819559253988250e-02 8.589597490899561483e-02
-1.777317524707750993e-02 -7.155019550007296961e-03 9.695868930653628315e-02
-3.355673919520214127e-02 -3.990827817733411109e-03 -5.389867914443744606e-02
3.885250082412475964e-02 2.621792708805072494e-02 -3.192046115088693903e-02
-2.483207900057318729e-02 1.209012972449845583e-02 -8.778552898891812126e-04
3.081971454541081179e-02 2.899935722741561750e-02 1.576677342219410388e-02
-2.076351463443582273e-03 3.055170178524583419e-02 9.523216573295774368e-02
2.108992788380166863e-02 -3.408034625820006991e-02 1.082256690520474740e-01
1.107053167965586435e-02 9.494636770073403356e-03 1.903937186609447885e-01
3.155434322035729350e-02 -9.034150016111942849e-03 3.233538696071357448e-03
-1.034997550422005544e-02 2.207870961599203707e-02 -9.240165397576222128e-02
2.412057066779007414e-02 1.393437208334055537e-02 -1.351706778188956903e-01
-2.794647275550744131e-02 7.653285133145929300e-03 -1.536717239887447350e-01
-6.043188072975325120e-03 -4.560466199470766813e-02 -2.451830007462431349e-02
-1.664369326899092436e-02 9.961103218506364709e-03 5.815448597606518583e-02
2.833571328138098644e-02 1.777031829565577092e-02 1.267161558357898787e-01
1.879463852337005109e-02 2.300637513785526791e-02 8.832267946456560936e-02
4.563633776893994548e-02 -6.512659781568310574e-03 -3.139443971003413880e-02
-2.709211235007610852e-02 1.908109622610202824e-02 -1.023175710799947985e-01
-2.465308355784096017e-02 -3.322125554015549487e-02 -5.227892170061924221e-02
-1.322001009179768830e-02 -6.033146503029430258e-03 1.631009240179934205e-01
-1.530635827232689492e-03 -1.226943247457225328e-02 1.885524010250525795e-01
2.195352113738133215e-02 -1.425153452728128434e-02 -4.271407629725110233e-03
2.037707298918538940e-02 -2.221696797224989930e-02 3.125845355308311951e-02
-8.161873728621591925e-03 2.300822194706134832e-02 -1.327950249663113480e-01
1.780509967986459996e-02 4.054316121244538190e-02 -6.736452595702042967e-02
8.069427422973727768e-03 1.262738228182790426e-02 -8.875965144334208023e-02
-5.997346415338179401e-03 1.608533131377820396e-03 9.694786766002788658e-02
3.713381859910871302e-02 1.524819782066266088e-02 -6.020913557466246735e-02
-3.330581698022914983e-02 -7.000283384555387040e-03 -1.226344324102670857e-01
-3.422108740472512567e-02 1.816626095031896593e-02 -5.946859617477957306e-03
2.279289164699478676e-02 -4.052990368758305900e-02 -5.130107994876492022e-02
-3.035581508305222956e-02 -1.551691908851138627e-02 -8.859795246984857042e-02
-2.605829975288594461e-02 1.560682416644502794e-02 8.157099794280513877e-03
-2.044177022358512497e-03 -4.001748796431207900e-02 4.403690242813593919e-02
-5.182089841954675216e-03 4.140939136369499625e-03 1.597928316607994947e-01
-1.890126122662860730e-02 -3.227473053001021080e-02 1.298781866470102297e-01
3.978188529647324473e-02 -2.766095632655270198e-02 6.308016428832623548e-03
1.258813993692454395e-03 -3.931636385248706705e-03 3.558125882114031996e-02
1.720746026526032146e-02 -5.156123799145206910e-03 -1.134096328296199802e-01
2.149930945717703351e-02 -3.509945667982401155e-03 6.408489752482361690e-02
-3.126782307308129116e-02 3.077940132095353942e-02 1.356010487923286004e-02
2.214019772373964148e-02 -3.137378707730750782e-02 3.590817213112855455e-02
4.097493833255494433e-02 1.604976626553648519e-02 4.489673128133193220e-02
4.112890212673642187e-02 1.639211702459525064e-02 -3.248837928409142178e-02
-2.086864895990682423e-02 1.449426836248277062e-02 3.242299763687121056e-02
-2.094848918634113766e-02 4.264553816927974667e-02 -2.081232482252190572e-03
2.739428702927606749e-02 -1.374176373631088612e-02 5.279839631424848578e-02
-1.547864546431959067e-02 -1.883553745338076638e-02 -9.412711307621185464e-02
1.590507238423434153e-02 -3.401175494370736047e-02 -1.140728746943842076e-01
2.166184361719630802e-02 7.646885602617808919e-03 -1.507301889507235010e-02
-2.765940644457655709e-02 3.620738054426068248e-02 2.142585618494850450e-02
-2.464405561522993796e-02 2.208053742555211515e-02 -9.867369400788063294e-03
-1.760517586041059068e-02 -3.116673270186620312e-02 8.663282750768332152e-02
1.387060490874419266e-02 -3.552650575250192871e-02 -4.777526102474419917e-02
4.794054704322432692e-03 2.298441645286925655e-02 1.656996891595776886e-02
-3.875513600797628883e-02 -2.290947406299820299e-02 -5.793579403487584406e-02
